#Distancia emision (mm) 	 Distancia captura desde emision 	 Distancia captura en detector (mm)
2.2842284	8.7088709	10.9930993
2.1562156	9.0449045	11.2011201
4.1564156	7.0407041	11.1971197
3.2243224	7.6927693	10.9170917
2.2602260	8.7888789	11.0491049
4.5844584	6.0926093	10.6770677
1.0161016	10.3610361	11.3771377
3.0203020	7.8807881	10.9010901
2.0282028	8.6888689	10.7170717
4.7644764	6.3046305	11.0691069
1.5041504	9.1729173	10.6770677
1.7201720	2.4002400	4.1204120
1.5961596	9.5729573	11.1691169
4.6484648	5.8765877	10.5250525
4.3284328	6.8206821	11.1491149
0.8640864	9.7089709	10.5730573
2.6962696	7.9207921	10.6170617
1.2601260	10.8610861	12.1212121
0.3800380	1.7481748	2.1282128
4.6844684	5.8645865	10.5490549
4.2644264	7.1007101	11.3651365
0.6600660	11.0371037	11.6971697
0.1320132	11.2931293	11.4251425
0.5400540	1.8601860	2.4002400
0.2720272	10.2570257	10.5290529
0.6880688	10.0050005	10.6930693
1.5841584	2.7162716	4.3004300
4.4764476	3.7683768	8.2448245
2.8042804	8.0728073	10.8770877
1.1441144	2.5522552	3.6963696
4.1484148	7.9767977	12.1252125
1.3401340	10.2770277	11.6171617
2.4802480	9.4169417	11.8971897
0.0240024	11.9131913	11.9371937
4.4404440	6.7326733	11.1731173
1.7481748	9.0209021	10.7690769
0.4920492	2.1602160	2.6522652
2.3842384	8.8088809	11.1931193
0.6480648	3.8523852	4.5004500
1.7961796	8.8368837	10.6330633
4.5564556	6.2326233	10.7890789
0.9240924	9.8889889	10.8130813
1.6681668	9.1329133	10.8010801
2.1962196	1.8201820	4.0164016
2.7922792	0.3040304	3.0963096
2.0002000	9.3529353	11.3531353
1.1041104	9.8889889	10.9930993
1.4201420	0.4240424	1.8441844
1.4961496	9.7969797	11.2931293
1.3841384	9.1769177	10.5610561
2.3562356	8.4008401	10.7570757
1.8161816	8.8608861	10.6770677
1.2881288	9.9569957	11.2451245
4.4524452	6.1686169	10.6210621
3.1963196	4.5764576	7.7727773
4.0764076	6.9726973	11.0491049
1.8841884	8.8008801	10.6850685
1.4601460	2.3322332	3.7923792
4.6364636	6.0326033	10.6690669
4.2284228	6.5606561	10.7890789
0.4600460	11.0891089	11.5491549
0.3040304	2.0042004	2.3082308
0.7280728	10.8890889	11.6171617
0.4920492	1.7521752	2.2442244
2.4242424	0.1120112	2.5362536
3.9323932	6.6446645	10.5770577
0.3200320	11.5851585	11.9051905
2.9642964	8.3568357	11.3211321
2.2962296	8.3248325	10.6210621
2.0482048	8.6328633	10.6810681
3.1763176	8.1208121	11.2971297
4.5164516	6.7726773	11.2891289
1.5761576	9.1649165	10.7410741
0.6040604	10.3490349	10.9530953
0.0720072	10.8210821	10.8930893
1.5081508	9.0089009	10.5170517
3.2123212	10.7690769	13.9813981
2.0402040	1.9121912	3.9523952
1.7041704	9.3129313	11.0171017
3.9163916	6.6086609	10.5250525
1.5921592	9.0889089	10.6810681
3.5323532	6.9926993	10.5250525
4.1924192	6.9166917	11.1091109
1.6281628	9.1729173	10.8010801
2.5882588	7.9407941	10.5290529
3.4203420	7.4567457	10.8770877
0.3680368	7.4247425	7.7927793
4.7884788	6.2046205	10.9930993
2.9242924	7.7927793	10.7170717
0.4640464	10.1010101	10.5650565
0.0480048	12.6132613	12.6612661
3.5123512	7.4327433	10.9450945
0.1640164	4.3964396	4.5604560
1.5081508	9.8489849	11.3571357
1.0841084	10.4890489	11.5731573
3.9123912	4.1164116	8.0288029
1.1401140	9.8769877	11.0171017
3.9203920	7.1887189	11.1091109
1.8681868	8.9328933	10.8010801
0.4520452	10.4010401	10.8530853
3.1043104	7.6287629	10.7330733
4.3884388	0.9480948	5.3365337
2.9682968	8.1768177	11.1451145
3.9963996	8.0288029	12.0252025
1.0801080	9.9769977	11.0571057
4.6844684	6.1166117	10.8010801
3.6843684	7.4727473	11.1571157
2.0042004	9.3929393	11.3971397
3.6483648	7.1767177	10.8250825
0.6520652	9.8489849	10.5010501
4.4164416	6.3726373	10.7890789
4.9124912	5.9085909	10.8210821
2.7282728	9.6569657	12.3852385
4.4724472	6.7966797	11.2691269
0.6600660	7.1447145	7.8047805
3.3323332	7.6927693	11.0251025
1.6721672	6.4966497	8.1688169
4.6444644	5.9045905	10.5490549
4.9044904	7.3327333	12.2372237
4.5244524	6.9806981	11.5051505
0.8800880	11.2651265	12.1452145
4.3684368	6.6446645	11.0131013
1.1401140	11.6331633	12.7732773
1.2081208	11.2171217	12.4252425
2.7642764	7.8407841	10.6050605
4.2524252	6.8246825	11.0771077
0.8320832	10.2250225	11.0571057
2.3082308	8.2208221	10.5290529
2.4562456	9.1089109	11.5651565
3.9403940	6.9726973	10.9130913
4.9364936	5.5685569	10.5050505
2.4762476	8.6808681	11.1571157
1.7521752	8.9328933	10.6850685
4.7644764	5.8325833	10.5970597
0.2880288	11.8051805	12.0932093
3.1003100	7.9727973	11.0731073
0.3600360	2.2642264	2.6242624
4.6604660	6.1726173	10.8330833
2.9242924	7.6527653	10.5770577
4.5124512	6.2886289	10.8010801
4.9564956	5.7685769	10.7250725
3.2563256	7.3287329	10.5850585
1.8761876	8.7128713	10.5890589
1.5041504	9.5969597	11.1011101
4.9084908	5.8805881	10.7890789
1.8921892	10.4650465	12.3572357
1.1881188	9.6249625	10.8130813
0.8640864	0.4920492	1.3561356
2.8162816	8.1128113	10.9290929
3.2283228	7.5007501	10.7290729
2.2282228	0.8680868	3.0963096
0.6840684	9.8489849	10.5330533
0.9840984	9.8529853	10.8370837
1.6441644	8.9648965	10.6090609
4.5124512	6.2606261	10.7730773
3.2243224	1.2081208	4.4324432
0.3520352	10.4970497	10.8490849
3.6763676	7.2527253	10.9290929
4.5404540	6.0606061	10.6010601
1.3841384	0.0200020	1.4041404
0.9800980	9.5289529	10.5090509
1.6761676	9.4729473	11.1491149
2.4402440	8.3808381	10.8210821
1.9401940	8.6288629	10.5690569
1.0121012	9.5649565	10.5770577
1.9441944	6.0926093	8.0368037
3.7283728	4.1444144	7.8727873
0.6520652	11.0571057	11.7091709
0.1480148	10.9650965	11.1131113
0.6120612	4.1004100	4.7124712
4.2044204	7.0767077	11.2811281
3.4683468	7.1447145	10.6130613
0.4760476	2.4042404	2.8802880
2.7402740	7.8487849	10.5890589
2.3042304	8.3128313	10.6170617
3.5523552	8.5608561	12.1132113
1.7401740	9.4009401	11.1411141
0.6600660	10.1530153	10.8130813
3.5403540	8.1288129	11.6691669
3.8763876	8.2408241	12.1172117
0.1040104	10.5050505	10.6090609
0.7680768	7.0127013	7.7807781
1.1681168	9.4329433	10.6010601
0.3480348	10.8370837	11.1851185
0.0040004	10.5530553	10.5570557
3.8403840	6.6966697	10.5370537
0.6000600	10.1890189	10.7890789
3.4923492	7.2607261	10.7530753
2.6042604	7.9887989	10.5930593
2.4322432	8.6928693	11.1251125
1.4201420	9.2409241	10.6610661
4.3724372	6.3526353	10.7250725
4.8764876	5.7525753	10.6290629
4.1604160	6.8646865	11.0251025
1.5441544	9.1729173	10.7170717
2.2522252	12.5812581	14.8334833
0.5400540	10.5090509	11.0491049
3.0963096	7.6407641	10.7370737
4.1804180	6.8326833	11.0131013
3.0803080	7.4967497	10.5770577
3.2723272	7.2687269	10.5410541
3.0923092	7.5167517	10.6090609
4.9364936	7.9447945	12.8812881
0.0200020	11.9051905	11.9251925
0.1320132	10.8090809	10.9410941
0.8200820	10.0690069	10.8890889
2.7002700	7.8127813	10.5130513
2.1722172	8.3728373	10.5450545
2.8242824	10.3650365	13.1893189
1.0841084	0.9800980	2.0642064
1.2881288	9.2169217	10.5050505
3.7603760	7.7807781	11.5411541
3.1203120	7.8847885	11.0051005
4.3444344	6.1646165	10.5090509
4.5564556	7.7367737	12.2932293
4.0644064	6.9566957	11.0211021
0.7200720	7.0447045	7.7647765
3.0123012	1.1961196	4.2084208
2.3722372	8.8048805	11.1771177
2.1122112	8.5008501	10.6130613
0.1880188	10.4410441	10.6290629
3.3803380	7.4487449	10.8290829
1.8921892	8.6968697	10.5890589
4.6324632	6.3766377	11.0091009
2.5962596	8.5288529	11.1251125
1.4241424	9.2569257	10.6810681
0.8400840	9.8169817	10.6570657
0.6640664	10.1330133	10.7970797
1.8401840	9.0409041	10.8810881
3.9723972	6.6886689	10.6610661
3.9003900	8.2528253	12.1532153
1.8801880	9.4289429	11.3091309
0.9400940	3.4963496	4.4364436
4.4684468	0.0040004	4.4724472
3.6923692	6.8566857	10.5490549
2.2922292	9.4009401	11.6931693
4.9244924	5.6685669	10.5930593
2.5122512	9.7449745	12.2572257
4.3084308	7.0567057	11.3651365
0.9480948	10.3330333	11.2811281
4.4084408	6.7446745	11.1531153
0.5200520	10.0850085	10.6050605
0.6760676	10.1210121	10.7970797
1.4201420	1.3881388	2.8082808
4.2964296	6.6166617	10.9130913
0.4520452	10.6010601	11.0531053
3.4643464	7.3527353	10.8170817
4.7324732	7.0327033	11.7651765
0.6800680	12.6172617	13.2973297
3.1643164	0.6680668	3.8323832
0.4200420	10.6570657	11.0771077
3.7083708	7.6487649	11.3571357
1.8721872	9.2809281	11.1531153
2.4922492	8.5888589	11.0811081
0.7720772	10.1130113	10.8850885
2.0442044	8.6848685	10.7290729
2.9602960	1.1681168	4.1284128
0.7160716	9.8209821	10.5370537
2.7042704	8.0248025	10.7290729
3.8643864	6.7006701	10.5650565
2.7122712	5.2205221	7.9327933
4.5284528	8.0328033	12.5612561
1.2921292	9.4369437	10.7290729
2.9402940	7.5727573	10.5130513
1.8961896	9.1489149	11.0451045
1.7561756	9.7969797	11.5531553
4.5884588	6.6286629	11.2171217
3.5923592	8.3088309	11.9011901
4.3884388	6.7886789	11.1771177
1.0201020	0.8840884	1.9041904
4.3884388	6.7766777	11.1651165
4.3324332	6.7166717	11.0491049
0.7640764	9.9489949	10.7130713
2.9042904	8.6048605	11.5091509
4.6924692	5.9045905	10.5970597
0.1600160	10.6170617	10.7770777
3.8683868	6.6326633	10.5010501
4.3444344	6.1966197	10.5410541
2.0122012	8.6008601	10.6130613
4.1604160	6.9846985	11.1451145
1.0961096	10.2330233	11.3291329
3.4003400	7.7487749	11.1491149
0.6760676	9.9889989	10.6650665
0.2320232	10.3250325	10.5570557
2.3802380	5.4645465	7.8447845
1.5001500	9.2289229	10.7290729
1.7561756	8.9888989	10.7450745
0.5760576	1.8121812	2.3882388
4.8524852	6.7366737	11.5891589
3.2403240	1.7521752	4.9924992
1.3681368	9.9089909	11.2771277
0.8880888	0.4720472	1.3601360
1.5321532	9.2329233	10.7650765
2.6922692	8.4248425	11.1171117
0.1200120	11.7251725	11.8451845
3.6203620	1.0041004	4.6244624
1.3361336	6.8606861	8.1968197
1.2721272	9.4369437	10.7090709
1.0321032	0.7160716	1.7481748
3.6443644	7.1207121	10.7650765
3.1443144	9.4409441	12.5852585
3.4283428	7.5047505	10.9330933
2.8602860	8.7328733	11.5931593
1.5401540	10.0610061	11.6011601
1.0201020	9.9169917	10.9370937
0.6600660	10.2730273	10.9330933
4.9764976	5.6165617	10.5930593
2.2162216	2.9442944	5.1605161
2.0962096	5.9845985	8.0808081
2.4722472	9.1649165	11.6371637
2.4282428	10.8330833	13.2613261
2.1722172	9.0249025	11.1971197
2.4682468	8.1888189	10.6570657
2.0922092	8.5688569	10.6610661
2.3922392	8.2768277	10.6690669
2.0562056	0.2160216	2.2722272
3.7083708	7.6047605	11.3131313
2.7082708	8.7088709	11.4171417
1.9401940	8.9728973	10.9130913
2.8042804	0.1240124	2.9282928
3.1803180	8.0888089	11.2691269
2.1042104	9.9929993	12.0972097
3.2363236	8.8608861	12.0972097
1.5961596	10.0810081	11.6771677
2.5522552	8.3168317	10.8690869
4.0884088	7.3447345	11.4331433
4.5084508	7.1087109	11.6171617
4.6084608	0.3560356	4.9644964
1.6361636	9.2649265	10.9010901
2.0802080	9.7529753	11.8331833
3.6763676	6.9406941	10.6170617
1.6921692	8.8528853	10.5450545
4.3724372	7.5887589	11.9611961
2.5242524	9.2409241	11.7651765
0.6000600	11.6411641	12.2412241
2.7482748	8.1048105	10.8530853
3.5123512	7.9887989	11.5011501
3.1363136	7.3967397	10.5330533
3.3883388	1.3481348	4.7364736
0.1600160	11.1091109	11.2691269
1.8681868	8.9088909	10.7770777
2.1522152	5.7405741	7.8927893
0.0480048	10.9650965	11.0131013
3.3283328	7.5327533	10.8610861
3.5843584	7.2927293	10.8770877
1.3041304	1.4001400	2.7042704
0.3520352	10.1530153	10.5050505
4.0884088	6.6926693	10.7810781
0.4520452	11.0931093	11.5451545
0.6040604	10.2930293	10.8970897
1.4121412	6.6966697	8.1088109
0.0480048	10.8770877	10.9250925
2.4802480	8.2608261	10.7410741
3.3523352	7.2647265	10.6170617
3.3963396	7.1167117	10.5130513
0.0960096	10.9770977	11.0731073
3.4443444	0.3960396	3.8403840
3.8363836	0.2040204	4.0404040
3.8163816	0.0800080	3.8963896
0.1160116	11.2371237	11.3531353
2.3402340	8.8408841	11.1811181
4.4444444	7.6367637	12.0812081
1.7201720	9.6449645	11.3651365
4.3164316	6.5766577	10.8930893
0.1720172	10.8850885	11.0571057
0.4520452	10.2130213	10.6650665
2.2642264	8.2528253	10.5170517
3.1443144	1.7321732	4.8764876
2.3562356	8.5248525	10.8810881
1.8081808	9.4169417	11.2251225
4.1284128	0.5680568	4.6964696
0.8120812	11.2571257	12.0692069
2.7722772	7.8127813	10.5850585
2.6842684	8.6848685	11.3691369
3.7443744	7.1327133	10.8770877
3.3003300	7.4167417	10.7170717
1.8601860	8.7008701	10.5610561
2.9122912	8.0328033	10.9450945
2.1202120	8.7968797	10.9170917
3.4843484	8.2368237	11.7211721
2.5922592	9.0049005	11.5971597
0.3000300	10.7090709	11.0091009
1.6601660	0.0520052	1.7121712
0.5680568	2.9762976	3.5443544
4.0484048	6.5406541	10.5890589
4.7204720	6.1846185	10.9050905
3.2923292	8.2088209	11.5011501
3.6083608	7.1287129	10.7370737
2.9282928	8.6448645	11.5731573
2.2442244	1.1801180	3.4243424
1.5841584	10.8610861	12.4452445
2.5842584	2.1842184	4.7684768
3.4643464	7.2407241	10.7050705
3.1883188	7.4727473	10.6610661
1.1961196	9.4569457	10.6530653
2.5962596	2.2322232	4.8284828
1.2761276	1.7681768	3.0443044
1.1881188	9.5369537	10.7250725
0.2800280	10.7010701	10.9810981
4.0764076	3.7203720	7.7967797
0.1680168	11.0251025	11.1931193
2.9962996	8.2448245	11.2411241
2.5922592	0.6880688	3.2803280
2.2362236	8.8768877	11.1131113
2.2802280	8.6208621	10.9010901
3.6723672	7.4247425	11.0971097
2.8242824	8.8488849	11.6731673
0.0120012	11.1491149	11.1611161
2.0802080	1.7601760	3.8403840
3.7123712	7.2247225	10.9370937
2.7762776	8.0048005	10.7810781
3.2363236	8.5568557	11.7931793
2.9322932	8.0208021	10.9530953
3.5803580	7.1367137	10.7170717
2.4802480	8.2768277	10.7570757
2.1362136	5.8725873	8.0088009
1.7641764	9.4889489	11.2531253
2.9522952	8.4448445	11.3971397
3.3323332	7.2047205	10.5370537
2.3882388	8.4568457	10.8450845
0.0480048	4.5364536	4.5844584
3.1763176	7.4487449	10.6250625
3.0403040	1.1721172	4.2124212
2.9522952	7.5967597	10.5490549
1.6681668	8.8888889	10.5570557
2.5802580	7.9367937	10.5170517
3.8763876	6.8446845	10.7210721
4.3804380	6.5966597	10.9770977
0.0640064	11.4891489	11.5531553
3.2403240	7.5967597	10.8370837
4.7564756	6.5126513	11.2691269
0.7720772	9.7849785	10.5570557
4.2804280	6.9006901	11.1811181
4.7484748	3.4163416	8.1648165
0.5800580	9.9369937	10.5170517
4.3604360	6.3046305	10.6650665
0.5760576	10.9730973	11.5491549
4.5004500	6.5006501	11.0011001
2.5842584	8.4168417	11.0011001
3.8643864	7.0287029	10.8930893
2.6962696	0.2480248	2.9442944
3.1803180	7.4687469	10.6490649
2.9042904	1.4121412	4.3164316
3.8523852	7.1167117	10.9690969
4.4804480	8.2928293	12.7732773
2.2922292	8.3488349	10.6410641
0.9480948	9.8369837	10.7850785
4.8004800	5.8525853	10.6530653
3.7803780	0.7760776	4.5564556
0.9400940	9.7889789	10.7290729
1.0721072	12.1692169	13.2413241
3.1483148	1.4161416	4.5644564
2.9402940	7.5767577	10.5170517
3.9523952	6.9526953	10.9050905
2.4082408	0.2680268	2.6762676
4.0124012	6.6486649	10.6610661
3.1123112	8.2128213	11.3251325
4.1524152	6.5846585	10.7370737
1.0761076	9.6489649	10.7250725
0.5800580	10.3210321	10.9010901
2.8562856	8.5288529	11.3851385
4.0524052	9.8929893	13.9453945
0.4480448	10.1650165	10.6130613
4.6324632	6.2246225	10.8570857
2.8722872	8.7648765	11.6371637
3.9403940	6.8726873	10.8130813
3.5803580	7.7767777	11.3571357
2.3882388	8.8368837	11.2251225
0.7880788	10.4410441	11.2291229
1.8721872	1.5761576	3.4483448
2.8122812	8.0328033	10.8450845
0.3000300	10.4410441	10.7410741
3.3523352	8.8488849	12.2012201
3.5323532	6.9806981	10.5130513
1.5281528	9.7969797	11.3251325
3.5923592	7.7767777	11.3691369
0.7600760	3.3603360	4.1204120
2.3122312	8.6088609	10.9210921
4.2044204	7.3247325	11.5291529
2.6242624	8.4368437	11.0611061
1.2561256	9.9489949	11.2051205
2.3242324	8.5968597	10.9210921
4.7924792	6.1286129	10.9210921
2.9602960	0.9160916	3.8763876
0.9280928	3.9723972	4.9004900
4.5324532	8.2848285	12.8172817
0.0520052	10.4730473	10.5250525
1.3761376	1.5201520	2.8962896
1.1801180	9.5009501	10.6810681
2.0122012	8.6368637	10.6490649
0.4560456	1.3081308	1.7641764
3.8483848	8.4728473	12.3212321
4.4244424	6.3086309	10.7330733
0.0680068	10.4690469	10.5370537
4.7684768	6.0566057	10.8250825
4.0364036	6.5526553	10.5890589
3.7403740	8.6368637	12.3772377
0.7200720	7.3247325	8.0448045
2.0762076	8.8488849	10.9250925
2.3642364	9.5449545	11.9091909
1.4481448	9.3569357	10.8050805
1.6081608	9.2209221	10.8290829
0.0440044	11.1371137	11.1811181
3.5163516	8.0048005	11.5211521
0.2240224	4.6644664	4.8884888
2.8642864	7.8847885	10.7490749
4.3764376	6.1566157	10.5330533
2.8482848	8.3808381	11.2291229
4.9284928	5.8205821	10.7490749
4.1524152	6.4726473	10.6250625
0.5360536	10.3450345	10.8810881
2.3522352	8.7688769	11.1211121
1.0361036	0.2520252	1.2881288
0.7480748	9.9849985	10.7330733
1.8081808	2.8082808	4.6164616
0.8720872	9.8529853	10.7250725
3.6763676	7.3487349	11.0251025
1.5081508	9.2689269	10.7770777
3.3323332	7.2367237	10.5690569
3.3403340	1.9241924	5.2645265
3.9443944	6.7206721	10.6650665
3.1403140	8.1608161	11.3011301
1.1961196	10.5210521	11.7171717
2.5642564	8.0368037	10.6010601
3.7883788	6.7646765	10.5530553
3.1003100	0.7200720	3.8203820
0.1120112	10.6530653	10.7650765
4.7324732	5.8405841	10.5730573
3.5163516	7.3567357	10.8730873
2.0802080	8.4808481	10.5610561
2.8362836	8.0408041	10.8770877
1.9161916	8.7888789	10.7050705
3.6963696	7.0807081	10.7770777
0.6760676	7.4567457	8.1328133
4.1564156	0.5240524	4.6804680
2.4722472	8.3328333	10.8050805
1.6921692	9.4529453	11.1451145
0.8240824	9.7409741	10.5650565
3.4563456	7.0647065	10.5210521
0.0520052	11.2931293	11.3451345
2.4842484	8.3408341	10.8250825
1.5521552	9.2649265	10.8170817
2.7922792	7.9007901	10.6930693
1.9641964	10.3210321	12.2852285
0.8360836	0.5640564	1.4001400
3.1843184	7.6807681	10.8650865
2.9362936	10.4130413	13.3493349
4.4964496	6.1926193	10.6890689
1.4121412	9.5289529	10.9410941
2.5682568	1.8641864	4.4324432
2.4362436	8.3768377	10.8130813
0.3400340	10.1610161	10.5010501
2.5042504	8.3648365	10.8690869
4.5604560	6.0246025	10.5850585
0.9040904	9.7169717	10.6210621
0.3120312	10.2530253	10.5650565
3.8483848	8.1288129	11.9771977
3.4923492	7.5287529	11.0211021
4.7564756	5.8805881	10.6370637
0.4760476	7.3647365	7.8407841
1.6081608	9.0129013	10.6210621
0.1480148	3.4923492	3.6403640
2.3082308	8.2208221	10.5290529
1.5561556	9.8409841	11.3971397
0.9600960	10.0610061	11.0211021
0.2080208	10.9050905	11.1131113
2.8842884	8.5168517	11.4011401
2.9602960	7.7327733	10.6930693
4.6644664	7.1767177	11.8411841
1.6201620	8.8968897	10.5170517
0.9520952	10.0090009	10.9610961
2.5482548	0.6160616	3.1643164
4.6324632	3.5883588	8.2208221
2.8122812	9.1369137	11.9491949
1.8521852	8.9728973	10.8250825
4.1044104	6.8806881	10.9850985
4.2004200	6.6006601	10.8010801
4.6884688	6.0446045	10.7330733
4.4284428	6.1566157	10.5850585
0.6680668	1.0761076	1.7441744
3.3003300	1.1481148	4.4484448
3.9683968	6.6886689	10.6570657
2.3722372	9.1089109	11.4811481
3.4763476	4.3484348	7.8247825
3.7163716	7.3407341	11.0571057
0.7680768	11.5051505	12.2732273
3.2323232	7.4207421	10.6530653
4.3924392	6.4766477	10.8690869
0.6920692	11.1291129	11.8211821
1.1361136	2.4762476	3.6123612
1.7041704	8.8768877	10.5810581
4.9044904	6.2526253	11.1571157
4.2004200	6.4046405	10.6050605
3.3723372	8.3928393	11.7651765
3.5403540	4.2164216	7.7567757
1.6681668	9.6609661	11.3291329
2.4122412	8.1648165	10.5770577
4.3564356	8.9008901	13.2573257
0.4000400	0.5480548	0.9480948
4.0924092	7.3527353	11.4451445
3.7163716	6.9966997	10.7130713
2.0682068	0.1880188	2.2562256
2.3522352	8.1728173	10.5250525
0.1840184	3.0243024	3.2083208
3.5323532	6.9766977	10.5090509
3.1003100	8.2048205	11.3051305
0.0120012	11.9771977	11.9891989
1.2161216	0.0680068	1.2841284
4.1444144	6.9566957	11.1011101
0.1960196	10.3530353	10.5490549
4.5404540	5.9925993	10.5330533
2.5802580	10.0690069	12.6492649
1.2841284	9.4289429	10.7130713
0.6600660	11.0451045	11.7051705
4.5084508	8.1688169	12.6772677
4.2764276	6.9766977	11.2531253
4.5044504	6.7726773	11.2771277
0.5200520	10.2210221	10.7410741
1.4081408	9.3009301	10.7090709
2.8842884	8.1248125	11.0091009
4.7164716	6.1686169	10.8850885
1.7921792	2.1482148	3.9403940
4.6084608	0.0560056	4.6644664
0.8760876	10.3570357	11.2331233
3.3723372	7.4407441	10.8130813
3.7163716	8.3728373	12.0892089
0.5880588	10.3450345	10.9330933
2.6042604	8.1688169	10.7730773
3.8003800	7.7127713	11.5131513
0.5920592	10.2690269	10.8610861
3.6003600	8.1848185	11.7851785
4.9004900	6.0526053	10.9530953
2.0122012	10.8850885	12.8972897
2.0762076	0.3560356	2.4322432
3.1723172	8.0488049	11.2211221
1.0601060	9.5009501	10.5610561
3.0243024	7.7287729	10.7530753
0.2600260	10.6330633	10.8930893
2.2282228	8.9328933	11.1611161
1.9441944	8.8768877	10.8210821
4.6644664	6.0126013	10.6770677
4.4364436	7.8207821	12.2572257
4.0604060	9.2049205	13.2653265
0.6080608	3.4323432	4.0404040
0.6920692	9.8649865	10.5570557
4.9164916	5.9925993	10.9090909
1.3481348	9.5009501	10.8490849
2.7882788	8.2968297	11.0851085
0.8800880	10.0130013	10.8930893
0.8320832	7.0247025	7.8567857
0.1200120	10.4450445	10.5650565
2.5162516	8.1168117	10.6330633
0.4720472	11.3651365	11.8371837
1.8761876	9.3849385	11.2611261
4.8924892	5.6445645	10.5370537
0.4040404	0.9520952	1.3561356
3.1443144	1.2601260	4.4044404
3.3483348	7.4967497	10.8450845
4.9924992	6.8246825	11.8171817
2.3162316	8.4368437	10.7530753
1.4521452	9.3049305	10.7570757
2.5882588	8.4128413	11.0011001
0.0440044	2.1842184	2.2282228
3.1763176	7.3287329	10.5050505
0.1040104	10.7890789	10.8930893
4.3164316	7.6047605	11.9211921
3.3923392	8.6768677	12.0692069
4.7364736	5.7965797	10.5330533
0.3800380	12.3372337	12.7172717
2.9482948	7.9207921	10.8690869
4.8284828	5.7085709	10.5370537
2.7242724	8.2048205	10.9290929
0.7960796	9.7529753	10.5490549
0.6320632	10.7170717	11.3491349
4.2164216	7.0407041	11.2571257
2.8282828	1.3161316	4.1444144
2.6642664	7.9887989	10.6530653
4.9884988	5.5365537	10.5250525
